score_col	pfes_value	p_case	p_control	presence_based
PFES_Function	7.70001	0.999941	0.0	False
PFES_Function	7.700837	0.999941	0.0	False
PFES_Function	7.701665	0.999941	0.0	False
PFES_Function	7.702492	0.999941	0.0	False
PFES_Function	7.703319	0.999941	0.0	False
PFES_Function	7.704146	0.999941	0.0	False
PFES_Function	7.704974	0.999941	0.0	False
PFES_Function	7.705801	0.999941	0.0	False
PFES_Function	7.706628	0.999941	0.0	False
PFES_Function	7.707455	0.999941	0.0	False
PFES_Function	7.708283	0.999941	0.0	False
PFES_Function	7.70911	0.999941	0.0	False
PFES_Function	7.709937	0.999941	0.0	False
PFES_Function	7.710764	0.999941	0.0	False
PFES_Function	7.711592	0.999941	0.0	False
PFES_Function	7.712419	0.999941	0.0	False
PFES_Function	7.713246	0.999941	0.0	False
PFES_Function	7.714073	0.999941	0.0	False
PFES_Function	7.714901	0.999941	0.0	False
PFES_Function	7.715728	0.999941	0.0	False
PFES_Function	7.716555	0.999941	0.0	False
PFES_Function	7.717382	0.999941	0.0	False
PFES_Function	7.71821	0.999941	0.0	False
PFES_Function	7.719037	0.999941	0.0	False
PFES_Function	7.719864	0.999941	0.0	False
PFES_Function	7.720691	0.999941	0.0	False
PFES_Function	7.721518	0.999941	0.0	False
PFES_Function	7.722346	0.999941	0.0	False
PFES_Function	7.723173	0.999941	0.0	False
PFES_Function	7.724	0.999941	0.0	False
PFES_Function	7.724827	0.999941	0.0	False
PFES_Function	7.725655	0.999941	0.0	False
PFES_Function	7.726482	0.999941	0.0	False
PFES_Function	7.727309	0.999941	0.0	False
PFES_Function	7.728136	0.999941	0.0	False
PFES_Function	7.728964	0.999941	0.0	False
PFES_Function	7.729791	0.999941	0.0	False
PFES_Function	7.730618	0.999941	0.0	False
PFES_Function	7.731445	0.999941	0.0	False
PFES_Function	7.732273	0.999941	0.0	False
PFES_Function	7.7331	0.999941	0.0	False
PFES_Function	7.733927	0.999941	0.0	False
PFES_Function	7.734754	0.999941	0.0	False
PFES_Function	7.735582	0.999941	0.0	False
PFES_Function	7.736409	0.999941	0.0	False
PFES_Function	7.737236	0.999941	0.0	False
PFES_Function	7.738063	0.999941	0.0	False
PFES_Function	7.738891	0.999941	0.0	False
PFES_Function	7.739718	0.999941	0.0	False
PFES_Function	7.740545	0.999941	0.0	False
PFES_Function	7.741372	0.999941	0.0	False
PFES_Function	7.7422	0.999941	0.0	False
PFES_Function	7.743027	0.999941	0.0	False
PFES_Function	7.743854	0.999941	0.0	False
PFES_Function	7.744681	0.999941	0.0	False
PFES_Function	7.745509	0.999941	0.0	False
PFES_Function	7.746336	0.999941	0.0	False
PFES_Function	7.747163	0.999941	0.0	False
PFES_Function	7.74799	0.999941	0.0	False
PFES_Function	7.748818	0.999941	0.0	False
PFES_Function	7.749645	0.999941	0.0	False
PFES_Function	7.750472	0.999941	0.0	False
PFES_Function	7.751299	0.999941	0.0	False
PFES_Function	7.752127	0.999941	0.0	False
PFES_Function	7.752954	0.999941	0.0	False
PFES_Function	7.753781	0.999941	0.0	False
PFES_Function	7.754608	0.999941	0.0	False
PFES_Function	7.755436	0.999941	0.0	False
PFES_Function	7.756263	0.999941	0.0	False
PFES_Function	7.75709	0.999941	0.0	False
PFES_Function	7.757917	0.999941	0.0	False
PFES_Function	7.758745	0.999941	0.0	False
PFES_Function	7.759572	0.999941	0.0	False
PFES_Function	7.760399	0.999941	0.0	False
PFES_Function	7.761226	0.999941	0.0	False
PFES_Function	7.762054	0.999941	0.0	False
PFES_Function	7.762881	0.999941	0.0	False
PFES_Function	7.763708	0.999941	0.0	False
PFES_Function	7.764535	0.999941	0.0	False
PFES_Function	7.765363	0.999941	0.0	False
PFES_Function	7.76619	0.999941	0.0	False
PFES_Function	7.767017	0.999941	0.0	False
PFES_Function	7.767844	0.999941	0.0	False
PFES_Function	7.768672	0.999941	0.0	False
PFES_Function	7.769499	0.999941	0.0	False
PFES_Function	7.770326	0.999941	0.0	False
PFES_Function	7.771153	0.999941	0.0	False
PFES_Function	7.771981	0.999941	0.0	False
PFES_Function	7.772808	0.999941	0.0	False
PFES_Function	7.773635	0.999941	0.0	False
PFES_Function	7.774462	0.999941	0.0	False
PFES_Function	7.77529	0.999941	0.0	False
PFES_Function	7.776117	0.999941	0.0	False
PFES_Function	7.776944	0.999941	0.0	False
PFES_Function	7.777771	0.999941	0.0	False
PFES_Function	7.778598	0.999941	0.0	False
PFES_Function	7.779426	0.999941	0.0	False
PFES_Function	7.780253	0.999941	0.0	False
PFES_Function	7.78108	0.999941	0.0	False
PFES_Function	7.781907	0.999941	0.0	False
PFES_Function	7.782735	0.999941	0.0	False
PFES_Function	7.783562	0.999941	0.0	False
PFES_Function	7.784389	0.999941	0.0	False
PFES_Function	7.785216	0.999941	0.0	False
PFES_Function	7.786044	0.999941	0.0	False
PFES_Function	7.786871	0.999941	0.0	False
PFES_Function	7.787698	0.999941	0.0	False
PFES_Function	7.788525	0.999941	0.0	False
PFES_Function	7.789353	0.999941	0.0	False
PFES_Function	7.79018	0.999941	0.0	False
PFES_Function	7.791007	0.999941	0.0	False
PFES_Function	7.791834	0.999941	0.0	False
PFES_Function	7.792662	0.999941	0.0	False
PFES_Function	7.793489	0.999941	0.0	False
PFES_Function	7.794316	0.999941	0.0	False
PFES_Function	7.795143	0.999941	0.0	False
PFES_Function	7.795971	0.999941	0.0	False
PFES_Function	7.796798	0.999941	0.0	False
PFES_Function	7.797625	0.999941	0.0	False
PFES_Function	7.798452	0.999941	0.0	False
PFES_Function	7.79928	0.999941	0.0	False
PFES_Function	7.800107	0.999941	0.0	False
PFES_Function	7.800934	0.999941	0.0	False
PFES_Function	7.801761	0.999941	0.0	False
PFES_Function	7.802589	0.999941	0.0	False
PFES_Function	7.803416	0.999941	0.0	False
PFES_Function	7.804243	0.999941	0.0	False
PFES_Function	7.80507	0.999941	0.0	False
PFES_Function	7.805898	0.999941	0.0	False
PFES_Function	7.806725	0.999941	0.0	False
PFES_Function	7.807552	0.999941	0.0	False
PFES_Function	7.808379	0.999941	0.0	False
PFES_Function	7.809207	0.999941	0.0	False
PFES_Function	7.810034	0.999941	0.0	False
PFES_Function	7.810861	0.999941	0.0	False
PFES_Function	7.811688	0.999941	0.0	False
PFES_Function	7.812516	0.999941	0.0	False
PFES_Function	7.813343	0.999941	0.0	False
PFES_Function	7.81417	0.999941	0.0	False
PFES_Function	7.814997	0.999941	0.0	False
PFES_Function	7.815825	0.999941	0.0	False
PFES_Function	7.816652	0.999941	0.0	False
PFES_Function	7.817479	0.999941	0.0	False
PFES_Function	7.818306	0.999941	0.0	False
PFES_Function	7.819134	0.999941	0.0	False
PFES_Function	7.819961	0.999941	0.0	False
PFES_Function	7.820788	0.999941	0.0	False
PFES_Function	7.821615	0.999941	0.0	False
PFES_Function	7.822443	0.999941	0.0	False
PFES_Function	7.82327	0.999941	0.0	False
PFES_Function	7.824097	0.999941	0.0	False
PFES_Function	7.824924	0.999941	0.0	False
PFES_Function	7.825752	0.999941	0.0	False
PFES_Function	7.826579	0.999941	0.0	False
PFES_Function	7.827406	0.999941	0.0	False
PFES_Function	7.828233	0.999941	0.0	False
PFES_Function	7.829061	0.999941	0.0	False
PFES_Function	7.829888	0.999941	0.0	False
PFES_Function	7.830715	0.999941	0.0	False
PFES_Function	7.831542	0.999941	0.0	False
PFES_Function	7.83237	0.999941	0.0	False
PFES_Function	7.833197	0.999941	0.0	False
PFES_Function	7.834024	0.999941	0.0	False
PFES_Function	7.834851	0.999941	0.0	False
PFES_Function	7.835679	0.999941	0.0	False
PFES_Function	7.836506	0.999941	0.0	False
PFES_Function	7.837333	0.999941	0.0	False
PFES_Function	7.83816	0.999941	0.0	False
PFES_Function	7.838987	0.999941	0.0	False
PFES_Function	7.839815	0.999941	0.0	False
PFES_Function	7.840642	0.999941	0.0	False
PFES_Function	7.841469	0.999941	0.0	False
PFES_Function	7.842296	0.999941	0.0	False
PFES_Function	7.843124	0.999941	0.0	False
PFES_Function	7.843951	0.999941	0.0	False
PFES_Function	7.844778	0.999941	0.0	False
PFES_Function	7.845605	0.999941	0.0	False
PFES_Function	7.846433	0.999941	0.0	False
PFES_Function	7.84726	0.999941	0.0	False
PFES_Function	7.848087	0.999941	0.0	False
PFES_Function	7.848914	0.999941	0.0	False
PFES_Function	7.849742	0.999941	0.0	False
PFES_Function	7.850569	0.999941	0.0	False
PFES_Function	7.851396	0.999941	0.0	False
PFES_Function	7.852223	0.999941	0.0	False
PFES_Function	7.853051	0.999941	0.0	False
PFES_Function	7.853878	0.999941	0.0	False
PFES_Function	7.854705	0.999941	0.0	False
PFES_Function	7.855532	0.999941	0.0	False
PFES_Function	7.85636	0.999941	0.0	False
PFES_Function	7.857187	0.999941	0.0	False
PFES_Function	7.858014	0.999941	0.0	False
PFES_Function	7.858841	0.999941	0.0	False
PFES_Function	7.859669	0.999941	0.0	False
PFES_Function	7.860496	0.999941	0.0	False
PFES_Function	7.861323	0.999941	0.0	False
PFES_Function	7.86215	0.999941	0.0	False
PFES_Function	7.862978	0.999941	0.0	False
PFES_Function	7.863805	0.999941	0.0	False
PFES_Function	7.864632	0.999941	0.0	False
PFES_Function	7.865459	0.999941	0.0	False
PFES_Function	7.866287	0.999941	0.0	False
PFES_Function	7.867114	0.999941	0.0	False
PFES_Function	7.867941	0.999941	0.0	False
PFES_Function	7.868768	0.999941	0.0	False
PFES_Function	7.869596	0.999941	0.0	False
PFES_Function	7.870423	0.999941	0.0	False
PFES_Function	7.87125	0.999941	0.0	False
PFES_Function	7.872077	0.999941	0.0	False
PFES_Function	7.872905	0.999941	0.0	False
PFES_Function	7.873732	0.999941	0.0	False
PFES_Function	7.874559	0.999941	0.0	False
PFES_Function	7.875386	0.999941	0.0	False
PFES_Function	7.876214	0.999941	0.0	False
PFES_Function	7.877041	0.999941	0.0	False
PFES_Function	7.877868	0.999941	0.0	False
PFES_Function	7.878695	0.999941	0.0	False
PFES_Function	7.879523	0.999941	0.0	False
PFES_Function	7.88035	0.999941	0.0	False
PFES_Function	7.881177	0.999941	0.0	False
PFES_Function	7.882004	0.999941	0.0	False
PFES_Function	7.882832	0.999941	0.0	False
PFES_Function	7.883659	0.999941	0.0	False
PFES_Function	7.884486	0.999941	0.0	False
PFES_Function	7.885313	0.999941	0.0	False
PFES_Function	7.886141	0.999941	0.0	False
PFES_Function	7.886968	0.999941	0.0	False
PFES_Function	7.887795	0.999941	0.0	False
PFES_Function	7.888622	0.999941	0.0	False
PFES_Function	7.88945	0.999941	0.0	False
PFES_Function	7.890277	0.999941	0.0	False
PFES_Function	7.891104	0.999941	0.0	False
PFES_Function	7.891931	0.999941	0.0	False
PFES_Function	7.892759	0.999941	0.0	False
PFES_Function	7.893586	0.999941	0.0	False
PFES_Function	7.894413	0.999941	0.0	False
PFES_Function	7.89524	0.999941	0.0	False
PFES_Function	7.896067	0.999941	0.0	False
PFES_Function	7.896895	0.999941	0.0	False
PFES_Function	7.897722	0.999941	0.0	False
PFES_Function	7.898549	0.999941	0.0	False
PFES_Function	7.899376	0.999941	0.0	False
PFES_Function	7.900204	0.999941	0.0	False
PFES_Function	7.901031	0.999941	0.0	False
PFES_Function	7.901858	0.999941	0.0	False
PFES_Function	7.902685	0.999941	0.0	False
PFES_Function	7.903513	0.999941	0.0	False
PFES_Function	7.90434	0.999941	0.0	False
PFES_Function	7.905167	0.999941	0.0	False
PFES_Function	7.905994	0.999941	0.0	False
PFES_Function	7.906822	0.999941	0.0	False
PFES_Function	7.907649	0.999941	0.0	False
PFES_Function	7.908476	0.999941	0.0	False
PFES_Function	7.909303	0.999941	0.0	False
PFES_Function	7.910131	0.999941	0.0	False
PFES_Function	7.910958	0.999941	0.0	False
PFES_Function	7.911785	0.999941	0.0	False
PFES_Function	7.912612	0.999941	0.0	False
PFES_Function	7.91344	0.999941	0.0	False
PFES_Function	7.914267	0.999941	0.0	False
PFES_Function	7.915094	0.999941	0.0	False
PFES_Function	7.915921	0.999941	0.0	False
PFES_Function	7.916749	0.999941	0.0	False
PFES_Function	7.917576	0.999941	0.0	False
PFES_Function	7.918403	0.999941	0.0	False
PFES_Function	7.91923	0.999941	0.0	False
PFES_Function	7.920058	0.999941	0.0	False
PFES_Function	7.920885	0.999941	0.0	False
PFES_Function	7.921712	0.999941	0.0	False
PFES_Function	7.922539	0.999941	0.0	False
PFES_Function	7.923367	0.999941	0.0	False
PFES_Function	7.924194	0.999941	0.0	False
PFES_Function	7.925021	0.999941	0.0	False
PFES_Function	7.925848	0.999941	0.0	False
PFES_Function	7.926676	0.999941	0.0	False
PFES_Function	7.927503	0.999941	0.0	False
PFES_Function	7.92833	0.999941	0.0	False
PFES_Function	7.929157	0.999941	0.0	False
PFES_Function	7.929985	0.999941	0.0	False
PFES_Function	7.930812	0.999941	0.0	False
PFES_Function	7.931639	0.999941	0.0	False
PFES_Function	7.932466	0.999941	0.0	False
PFES_Function	7.933294	0.999941	0.0	False
PFES_Function	7.934121	0.999941	0.0	False
PFES_Function	7.934948	0.999941	0.0	False
PFES_Function	7.935775	0.999941	0.0	False
PFES_Function	7.936603	0.999941	0.0	False
PFES_Function	7.93743	0.999941	0.0	False
PFES_Function	7.938257	0.999941	0.0	False
PFES_Function	7.939084	0.999941	0.0	False
PFES_Function	7.939912	0.999941	0.0	False
PFES_Function	7.940739	0.999941	0.0	False
PFES_Function	7.941566	0.999941	0.0	False
PFES_Function	7.942393	0.999941	0.0	False
PFES_Function	7.943221	0.999941	0.0	False
PFES_Function	7.944048	0.999941	0.0	False
PFES_Function	7.944875	0.999941	0.0	False
PFES_Function	7.945702	0.999941	0.0	False
PFES_Function	7.94653	0.999941	0.0	False
PFES_Function	7.947357	0.999941	0.0	False
PFES_Function	7.948184	0.999941	0.0	False
PFES_Function	7.949011	0.999941	0.0	False
PFES_Function	7.949839	0.999941	0.0	False
PFES_Function	7.950666	0.999941	0.0	False
PFES_Function	7.951493	0.999941	0.0	False
PFES_Function	7.95232	0.999941	0.0	False
PFES_Function	7.953147	0.999941	0.0	False
PFES_Function	7.953975	0.999941	0.0	False
PFES_Function	7.954802	0.999941	0.0	False
PFES_Function	7.955629	0.999941	0.0	False
PFES_Function	7.956456	0.999941	0.0	False
PFES_Function	7.957284	0.999941	0.0	False
PFES_Function	7.958111	0.999941	0.0	False
PFES_Function	7.958938	0.999941	0.0	False
PFES_Function	7.959765	0.999941	0.0	False
PFES_Function	7.960593	0.999941	0.0	False
PFES_Function	7.96142	0.999941	0.0	False
PFES_Function	7.962247	0.999941	0.0	False
PFES_Function	7.963074	0.999941	0.0	False
PFES_Function	7.963902	0.999941	0.0	False
PFES_Function	7.964729	0.999941	0.0	False
PFES_Function	7.965556	0.999941	0.0	False
PFES_Function	7.966383	0.999941	0.0	False
PFES_Function	7.967211	0.999941	0.0	False
PFES_Function	7.968038	0.999941	0.0	False
PFES_Function	7.968865	0.999941	0.0	False
PFES_Function	7.969692	0.999941	0.0	False
PFES_Function	7.97052	0.999941	0.0	False
PFES_Function	7.971347	0.999941	0.0	False
PFES_Function	7.972174	0.999941	0.0	False
PFES_Function	7.973001	0.999941	0.0	False
PFES_Function	7.973829	0.999941	0.0	False
PFES_Function	7.974656	0.999941	0.0	False
PFES_Function	7.975483	0.999941	0.0	False
PFES_Function	7.97631	0.999941	0.0	False
PFES_Function	7.977138	0.999941	0.0	False
PFES_Function	7.977965	0.999941	0.0	False
PFES_Function	7.978792	0.999941	0.0	False
PFES_Function	7.979619	0.999941	0.0	False
PFES_Function	7.980447	0.999941	0.0	False
PFES_Function	7.981274	0.999941	0.0	False
PFES_Function	7.982101	0.999941	0.0	False
PFES_Function	7.982928	0.999941	0.0	False
PFES_Function	7.983756	0.999941	0.0	False
PFES_Function	7.984583	0.999941	0.0	False
PFES_Function	7.98541	0.999941	0.0	False
PFES_Function	7.986237	0.999941	0.0	False
PFES_Function	7.987065	0.999941	0.0	False
PFES_Function	7.987892	0.999941	0.0	False
PFES_Function	7.988719	0.999941	0.0	False
PFES_Function	7.989546	0.999941	0.0	False
PFES_Function	7.990374	0.999941	0.0	False
PFES_Function	7.991201	0.999941	0.0	False
PFES_Function	7.992028	0.999941	0.0	False
PFES_Function	7.992855	0.999941	0.0	False
PFES_Function	7.993683	0.999941	0.0	False
PFES_Function	7.99451	0.999941	0.0	False
PFES_Function	7.995337	0.999941	0.0	False
PFES_Function	7.996164	0.999941	0.0	False
PFES_Function	7.996992	0.999941	0.0	False
PFES_Function	7.997819	0.999941	0.0	False
PFES_Function	7.998646	0.999941	0.0	False
PFES_Function	7.999473	0.999941	0.0	False
PFES_Function	8.000301	0.999941	0.0	False
PFES_Function	8.001128	0.999941	0.0	False
PFES_Function	8.001955	0.999941	0.0	False
PFES_Function	8.002782	0.999941	0.0	False
PFES_Function	8.00361	0.999941	0.0	False
PFES_Function	8.004437	0.999941	0.0	False
PFES_Function	8.005264	0.999941	0.0	False
PFES_Function	8.006091	0.999941	0.0	False
PFES_Function	8.006919	0.999941	0.0	False
PFES_Function	8.007746	0.999941	0.0	False
PFES_Function	8.008573	0.999941	0.0	False
PFES_Function	8.0094	0.999941	0.0	False
PFES_Function	8.010228	0.999941	0.0	False
PFES_Function	8.011055	0.999941	0.0	False
PFES_Function	8.011882	0.999941	0.0	False
PFES_Function	8.012709	0.999941	0.0	False
PFES_Function	8.013536	0.999941	0.0	False
PFES_Function	8.014364	0.999941	0.0	False
PFES_Function	8.015191	0.999941	0.0	False
PFES_Function	8.016018	0.999941	0.0	False
PFES_Function	8.016845	0.999941	0.0	False
PFES_Function	8.017673	0.999941	0.0	False
PFES_Function	8.0185	0.999941	0.0	False
PFES_Function	8.019327	0.999941	0.0	False
PFES_Function	8.020154	0.999941	0.0	False
PFES_Function	8.020982	0.999941	0.0	False
PFES_Function	8.021809	0.999941	0.0	False
PFES_Function	8.022636	0.999941	0.0	False
PFES_Function	8.023463	0.999941	0.0	False
PFES_Function	8.024291	0.999941	0.0	False
PFES_Function	8.025118	0.999941	0.0	False
PFES_Function	8.025945	0.999941	0.0	False
PFES_Function	8.026772	0.999941	0.0	False
PFES_Function	8.0276	0.999941	0.0	False
PFES_Function	8.028427	0.999941	0.0	False
PFES_Function	8.029254	0.999941	0.0	False
PFES_Function	8.030081	0.999941	0.0	False
PFES_Function	8.030909	0.999941	0.0	False
PFES_Function	8.031736	0.999941	0.0	False
PFES_Function	8.032563	0.999941	0.0	False
PFES_Function	8.03339	0.999941	0.0	False
PFES_Function	8.034218	0.999941	0.0	False
PFES_Function	8.035045	0.999941	0.0	False
PFES_Function	8.035872	0.999941	0.0	False
PFES_Function	8.036699	0.999941	0.0	False
PFES_Function	8.037527	0.999941	0.0	False
PFES_Function	8.038354	0.999941	0.0	False
PFES_Function	8.039181	0.999941	0.0	False
PFES_Function	8.040008	0.999941	0.0	False
PFES_Function	8.040836	0.999941	0.0	False
PFES_Function	8.041663	0.999941	0.0	False
PFES_Function	8.04249	0.999941	0.0	False
PFES_Function	8.043317	0.999941	0.0	False
PFES_Function	8.044145	0.999941	0.0	False
PFES_Function	8.044972	0.999941	0.0	False
PFES_Function	8.045799	0.999941	0.0	False
PFES_Function	8.046626	0.999941	0.0	False
PFES_Function	8.047454	0.999941	0.0	False
PFES_Function	8.048281	0.999941	0.0	False
PFES_Function	8.049108	0.999941	0.0	False
PFES_Function	8.049935	0.999941	0.0	False
PFES_Function	8.050763	0.999941	0.0	False
PFES_Function	8.05159	0.999941	0.0	False
PFES_Function	8.052417	0.999941	0.0	False
PFES_Function	8.053244	0.999941	0.0	False
PFES_Function	8.054072	0.999941	0.0	False
PFES_Function	8.054899	0.999941	0.0	False
PFES_Function	8.055726	0.999941	0.0	False
PFES_Function	8.056553	0.999941	0.0	False
PFES_Function	8.057381	0.999941	0.0	False
PFES_Function	8.058208	0.999941	0.0	False
PFES_Function	8.059035	0.999941	0.0	False
PFES_Function	8.059862	0.999941	0.0	False
PFES_Function	8.06069	0.999941	0.0	False
PFES_Function	8.061517	0.999941	0.0	False
PFES_Function	8.062344	0.999941	0.0	False
PFES_Function	8.063171	0.999941	0.0	False
PFES_Function	8.063999	0.999941	0.0	False
PFES_Function	8.064826	0.999941	0.0	False
PFES_Function	8.065653	0.999941	0.0	False
PFES_Function	8.06648	0.999941	0.0	False
PFES_Function	8.067308	0.999941	0.0	False
PFES_Function	8.068135	0.999941	0.0	False
PFES_Function	8.068962	0.999941	0.0	False
PFES_Function	8.069789	0.999941	0.0	False
PFES_Function	8.070616	0.999941	0.0	False
PFES_Function	8.071444	0.999941	0.0	False
PFES_Function	8.072271	0.999941	0.0	False
PFES_Function	8.073098	0.999941	0.0	False
PFES_Function	8.073925	0.999941	0.0	False
PFES_Function	8.074753	0.999941	0.0	False
PFES_Function	8.07558	0.999941	0.0	False
PFES_Function	8.076407	0.999941	0.0	False
PFES_Function	8.077234	0.999941	0.0	False
PFES_Function	8.078062	0.999941	0.0	False
PFES_Function	8.078889	0.999941	0.0	False
PFES_Function	8.079716	0.999941	0.0	False
PFES_Function	8.080543	0.999941	0.0	False
PFES_Function	8.081371	0.999941	0.0	False
PFES_Function	8.082198	0.999941	0.0	False
PFES_Function	8.083025	0.999941	0.0	False
PFES_Function	8.083852	0.999941	0.0	False
PFES_Function	8.08468	0.999941	0.0	False
PFES_Function	8.085507	0.999941	0.0	False
PFES_Function	8.086334	0.999941	0.0	False
PFES_Function	8.087161	0.999941	0.0	False
PFES_Function	8.087989	0.999941	0.0	False
PFES_Function	8.088816	0.999941	0.0	False
PFES_Function	8.089643	0.999941	0.0	False
PFES_Function	8.09047	0.999941	0.0	False
PFES_Function	8.091298	0.999941	0.0	False
PFES_Function	8.092125	0.999941	0.0	False
PFES_Function	8.092952	0.999941	0.0	False
PFES_Function	8.093779	0.999941	0.0	False
PFES_Function	8.094607	0.999941	0.0	False
PFES_Function	8.095434	0.999941	0.0	False
PFES_Function	8.096261	0.999941	0.0	False
PFES_Function	8.097088	0.999941	0.0	False
PFES_Function	8.097916	0.999941	0.0	False
PFES_Function	8.098743	0.999941	0.0	False
PFES_Function	8.09957	0.999941	0.0	False
PFES_Function	8.100397	0.999941	0.0	False
PFES_Function	8.101225	0.999941	0.0	False
PFES_Function	8.102052	0.999941	0.0	False
PFES_Function	8.102879	0.999941	0.0	False
PFES_Function	8.103706	0.999941	0.0	False
PFES_Function	8.104534	0.999941	0.0	False
PFES_Function	8.105361	0.999941	0.0	False
PFES_Function	8.106188	0.999941	0.0	False
PFES_Function	8.107015	0.999941	0.0	False
PFES_Function	8.107843	0.999941	0.0	False
PFES_Function	8.10867	0.999941	0.0	False
PFES_Function	8.109497	0.999941	0.0	False
PFES_Function	8.110324	0.999941	0.0	False
PFES_Function	8.111152	0.999941	0.0	False
PFES_Function	8.111979	0.999941	0.0	False
PFES_Function	8.112806	0.999941	0.0	False
PFES_Function	8.113633	0.999941	0.0	False
PFES_Function	8.114461	0.999941	0.0	False
PFES_Function	8.115288	0.999941	0.0	False
PFES_Function	8.116115	0.999941	0.0	False
PFES_Function	8.116942	0.999941	0.0	False
PFES_Function	8.11777	0.999941	0.0	False
PFES_Function	8.118597	0.999941	0.0	False
PFES_Function	8.119424	0.999941	0.0	False
PFES_Function	8.120251	0.999941	0.0	False
PFES_Function	8.121079	0.999942	0.0	False
PFES_Function	8.121906	0.999942	0.0	False
PFES_Function	8.122733	0.999942	0.0	False
PFES_Function	8.12356	0.999942	0.0	False
PFES_Function	8.124388	0.999942	0.0	False
PFES_Function	8.125215	0.999942	0.0	False
PFES_Function	8.126042	0.999942	0.0	False
PFES_Function	8.126869	0.999942	0.0	False
PFES_Function	8.127697	0.999942	0.0	False
PFES_Function	8.128524	0.999942	0.0	False
PFES_Function	8.129351	0.999942	0.0	False
PFES_Function	8.130178	0.999942	0.0	False
PFES_Function	8.131005	0.999942	0.0	False
PFES_Function	8.131833	0.999942	0.0	False
PFES_Function	8.13266	0.999942	0.0	False
PFES_Function	8.133487	0.999942	0.0	False
PFES_Function	8.134314	0.999942	0.0	False
PFES_Function	8.135142	0.999942	0.0	False
PFES_Function	8.135969	0.999942	0.0	False
PFES_Function	8.136796	0.999942	0.0	False
PFES_Function	8.137623	0.999942	0.0	False
PFES_Function	8.138451	0.999942	0.0	False
PFES_Function	8.139278	0.999942	0.0	False
PFES_Function	8.140105	0.999942	0.0	False
PFES_Function	8.140932	0.999942	0.0	False
PFES_Function	8.14176	0.999942	0.0	False
PFES_Function	8.142587	0.999942	0.0	False
PFES_Function	8.143414	0.999942	0.0	False
PFES_Function	8.144241	0.999942	0.0	False
PFES_Function	8.145069	0.999942	0.0	False
PFES_Function	8.145896	0.999942	0.0	False
PFES_Function	8.146723	0.999942	0.0	False
PFES_Function	8.14755	0.999942	0.0	False
PFES_Function	8.148378	0.999942	0.0	False
PFES_Function	8.149205	0.999942	0.0	False
PFES_Function	8.150032	0.999942	0.0	False
PFES_Function	8.150859	0.999942	0.0	False
PFES_Function	8.151687	0.999942	0.0	False
PFES_Function	8.152514	0.999943	0.0	False
PFES_Function	8.153341	0.999943	0.0	False
PFES_Function	8.154168	0.999943	0.0	False
PFES_Function	8.154996	0.999943	0.0	False
PFES_Function	8.155823	0.999943	0.0	False
PFES_Function	8.15665	0.999943	0.0	False
PFES_Function	8.157477	0.999943	0.0	False
PFES_Function	8.158305	0.999943	0.0	False
PFES_Function	8.159132	0.999943	0.0	False
PFES_Function	8.159959	0.999943	0.0	False
PFES_Function	8.160786	0.999943	0.0	False
PFES_Function	8.161614	0.999943	0.0	False
PFES_Function	8.162441	0.999943	0.0	False
PFES_Function	8.163268	0.999943	0.0	False
PFES_Function	8.164095	0.999943	0.0	False
PFES_Function	8.164923	0.999943	0.0	False
PFES_Function	8.16575	0.999943	0.0	False
PFES_Function	8.166577	0.999944	0.0	False
PFES_Function	8.167404	0.999944	0.0	False
PFES_Function	8.168232	0.999944	0.0	False
PFES_Function	8.169059	0.999944	0.0	False
PFES_Function	8.169886	0.999944	0.0	False
PFES_Function	8.170713	0.999944	0.0	False
PFES_Function	8.171541	0.999944	0.0	False
PFES_Function	8.172368	0.999944	0.0	False
PFES_Function	8.173195	0.999944	0.0	False
PFES_Function	8.174022	0.999944	0.0	False
PFES_Function	8.17485	0.999944	0.0	False
PFES_Function	8.175677	0.999944	0.0	False
PFES_Function	8.176504	0.999945	0.0	False
PFES_Function	8.177331	0.999945	0.0	False
PFES_Function	8.178159	0.999945	0.0	False
PFES_Function	8.178986	0.999945	0.0	False
PFES_Function	8.179813	0.999945	0.0	False
PFES_Function	8.18064	0.999945	0.0	False
PFES_Function	8.181468	0.999945	0.0	False
PFES_Function	8.182295	0.999945	0.0	False
PFES_Function	8.183122	0.999945	0.0	False
PFES_Function	8.183949	0.999945	0.0	False
PFES_Function	8.184777	0.999946	0.0	False
PFES_Function	8.185604	0.999946	0.0	False
PFES_Function	8.186431	0.999946	0.0	False
PFES_Function	8.187258	0.999946	0.0	False
PFES_Function	8.188085	0.999946	0.0	False
PFES_Function	8.188913	0.999946	0.0	False
PFES_Function	8.18974	0.999946	0.0	False
PFES_Function	8.190567	0.999946	0.0	False
PFES_Function	8.191394	0.999947	0.0	False
PFES_Function	8.192222	0.999947	0.0	False
PFES_Function	8.193049	0.999947	0.0	False
PFES_Function	8.193876	0.999947	0.0	False
PFES_Function	8.194703	0.999947	0.0	False
PFES_Function	8.195531	0.999947	0.0	False
PFES_Function	8.196358	0.999947	0.0	False
PFES_Function	8.197185	0.999948	0.0	False
PFES_Function	8.198012	0.999948	0.0	False
PFES_Function	8.19884	0.999948	0.0	False
PFES_Function	8.199667	0.999948	0.0	False
PFES_Function	8.200494	0.999948	0.0	False
PFES_Function	8.201321	0.999948	0.0	False
